"","logFC","logCPM","PValue","FDR","sig"
"SLC27A6",2.03643704978937,4.13905510152934,0.0101464985072342,0.185151635639043,"Up"
"ATP5MG",-0.842155878287692,7.74699836571686,0.010158578518326,0.185171667456752,"Down"
"ATP6AP1",-0.640074605171497,7.76900167942295,0.0101725691017045,0.185226444518186,"Down"
"CTNNB1",0.467856125803604,8.11042051411076,0.0101964784110431,0.185461512932683,"Up"
"TP53I11",-1.05249034761859,5.39845311313696,0.010216485363789,0.185625172110827,"Down"
"AC005943.1",-0.589301129627332,7.13898624703275,0.0103268657545088,0.187428722805999,"Down"
"IFT43",-0.777250990994015,6.26315858563249,0.0103768516640308,0.187521723593139,"Down"
"RPS26",-0.787840808007035,7.90680649959991,0.0103771298439096,0.187521723593139,"Down"
"NELL1",1.56649526194209,4.48783623418009,0.0103966025365102,0.187521723593139,"Up"
"RANBP3L",1.55631359623011,4.47221847909355,0.0103966025365102,0.187521723593139,"Up"
"SELENBP1",1.54142625436116,4.45629371483478,0.0103966025365102,0.187521723593139,"Up"
"PTGS2",1.84578712180742,4.28968531031144,0.0104041793777554,0.187521723593139,"Up"
"NDUFA4L2",-1.23714182327299,5.08863595747084,0.0104170331749979,0.187521723593139,"Down"
"CTNNAL1",0.826260879252016,5.30569000068285,0.0104209628733035,0.187521723593139,"Up"
"PRDX5",-0.735746633183941,8.7422373250583,0.0105245778686991,0.189184336294388,"Down"
"MTHFD2",-0.84806883895863,5.71758911138818,0.0105870848397515,0.190026203570406,"Down"
"OR7A5",-1.56358044752297,4.84600737138911,0.0106021135175542,0.190026203570406,"Down"
"AMPD2",-0.919060961828112,6.33857023175771,0.0106052225585524,0.190026203570406,"Down"
"HEY1",1.16929060776784,5.2950291148631,0.0106553704611076,0.190722082106938,"Up"
"ARMCX3",-0.645880694402324,7.65043552494652,0.0106779562586321,0.190923669646656,"Down"
"AL034430.1",-0.756778736028258,5.88346801085094,0.0107698255614077,0.192362318634422,"Down"
"CXCL8",2.1850762352163,4.06587261944441,0.0108644926530605,0.193847841929368,"Up"
"MT-CO2",-1.13128952031079,13.1065276418868,0.0108929071777532,0.194080836166037,"Down"
"OSTC",-0.934109778511427,8.01760939135817,0.0109005724363464,0.194080836166037,"Down"
"TMTC2",1.45605170235865,4.52103745461977,0.0109552067292545,0.194437621749432,"Up"
"NQO1",1.44891720902106,4.55224104846799,0.0109552067292545,0.194437621749432,"Up"
"EPS8L2",1.44761874620074,4.54470252323913,0.0109552067292545,0.194437621749432,"Up"
"TCEAL6",-0.786525868806685,7.20987852786069,0.0110967323211778,0.196685254920238,"Down"
"SORCS3",-1.34954063757287,4.92600854505909,0.011105175415697,0.196685254920238,"Down"
"PTOV1",-0.694827531982937,7.50326559898409,0.0111512093194221,0.197116169315395,"Down"
"SMC4",-0.870384774710209,5.62534641972449,0.0111608984013223,0.197116169315395,"Down"
"TPD52L1",1.1804605127527,4.9758672236563,0.011164577527798,0.197116169315395,"Up"
"MAGED2",-0.546252811392236,8.95797576331987,0.011204768914714,0.197618837521958,"Down"
"FASN",1.12567602711725,6.3601647790518,0.0112504093888381,0.197933567768251,"Up"
"PFDN5",-0.827555519594339,9.30510274540915,0.0112574686478431,0.197933567768251,"Down"
"PRR13",-0.639670885652069,6.94096291744648,0.0112578311778514,0.197933567768251,"Down"
"GLO1",0.701150295302723,5.92860687448696,0.0113268519900476,0.198452451540081,"Up"
"FOXK1",-0.717659432773639,6.1063581803933,0.0113283298490779,0.198452451540081,"Down"
"TENT5C",1.52742479838458,4.60646985638335,0.0113461931845465,0.198452451540081,"Up"
"MDFIC",1.35108157893427,4.57396029298004,0.0113461931845465,0.198452451540081,"Up"
"TNFAIP3",1.34611683545106,4.56456401698907,0.0113461931845465,0.198452451540081,"Up"
"KCND3",-0.994639115233926,5.34712819470679,0.0114190706262143,0.199520155262797,"Down"
"GALNT16",-1.58271499310309,4.69538394988366,0.0114419430445921,0.199712838172741,"Down"
"EFEMP2",1.29281741450437,4.90227703516846,0.0114748222955713,0.200079605714197,"Up"
"RPS15A",-1.19616293613948,9.59949708876091,0.011504432351148,0.200388671356101,"Down"
"HSPA13",-0.783572091459067,7.94827323075799,0.0115427419247978,0.200682106918413,"Down"
"FAM229B",-0.711047516293416,6.05578377477293,0.0115611579391306,0.200682106918413,"Down"
"MCRIP2",-0.700217904085257,5.71168840294501,0.0115695244545232,0.200682106918413,"Down"
"LRP4",1.87441260829952,4.26896710970709,0.0115848295355625,0.200682106918413,"Up"
"AC093525.2",-0.970016391474421,7.86246985879747,0.0115854107551386,0.200682106918413,"Down"
"PLAUR",1.92289234689958,4.28229641781014,0.0115926915448986,0.200682106918413,"Up"
"RPL36A",-0.666826524583628,8.44288361420344,0.0116440286642224,0.201364069033286,"Down"
"PLEKHA5",0.814469583032777,5.46049538493067,0.0116832522000155,0.201417343179066,"Up"
"SIRPA",1.24335100800945,4.76693636801514,0.0116948922941881,0.201417343179066,"Up"
"GBP3",1.21891160229495,4.75400291967403,0.0116948922941881,0.201417343179066,"Up"
"WWTR1",1.1739155158196,4.7641225315192,0.0116948922941881,0.201417343179066,"Up"
"CAV1",1.2580345505379,4.73010946939389,0.0117498435770049,0.202157257705999,"Up"
"COL25A1",1.95940179955494,4.2851203918669,0.0117983791093448,0.202785392622491,"Up"
"FBRS",-0.667525590630388,6.30640041056121,0.0118259881826899,0.203052939662255,"Down"
"VKORC1",-1.00791290717597,7.15616343084754,0.0119159558512542,0.204323764669444,"Down"
"RAB31",1.09986172210974,5.05534434574109,0.0119242384458059,0.204323764669444,"Up"
"PTBP3",0.667105934623215,6.04605406195542,0.0120805255221681,0.206791615055103,"Up"
"GPR68",-1.14640441694988,5.19422612627518,0.0121022726966147,0.206953772756207,"Down"
"EIF3K",-0.636440359519556,7.02683433226735,0.0121484459642517,0.207325441567973,"Down"
"NIN",0.991276998622379,5.43604953966386,0.0121485995059105,0.207325441567973,"Up"
"YKT6",-0.703903258873227,6.33677857567661,0.0122118200710368,0.208193628127151,"Down"
"EBF3",-2.43556171023544,4.57643121684926,0.0122469116001632,0.208580986353891,"Down"
"RBCK1",-0.631896994788246,6.00512142178936,0.0123186076378058,0.209590356590357,"Down"
"SCGB3A1",1.99224540407728,4.24885230485274,0.0123565421142702,0.209812342989638,"Up"
"MN1",1.89412821414512,4.256571803674,0.0123565421142702,0.209812342989638,"Up"
"GPR39",3.10175436854752,4.04535163858095,0.0124071837798032,0.210460287435877,"Up"
"SLC22A17",-0.773148290813243,8.79743941584077,0.0124283184743655,0.210470103583643,"Down"
"PSMD8",-0.636575862775611,7.36565139385209,0.0124389220104786,0.210470103583643,"Down"
"H4C12",-0.978228379510504,6.75479454463063,0.0124570285194665,0.210470103583643,"Down"
"MT-ND5",-1.17162465614807,12.3223200583803,0.0124576931010305,0.210470103583643,"Down"
"TGM2",1.61800878476313,7.18840064179298,0.0124923504356328,0.210652384371389,"Up"
"MPG",-0.89231573982262,5.75998249836954,0.0124934692112798,0.210652384371389,"Down"
"RPS13",-0.835080212629871,9.90288898267109,0.0125888521279847,0.212048587142807,"Down"
"BTN3A1",-0.763650553425159,5.87989272740055,0.0127209936205372,0.214060552331216,"Down"
"GPX4",-0.636770498341216,8.77894191683657,0.0127541656345016,0.214404772445993,"Down"
"PTPN23",-0.617422383925989,6.07210295442033,0.01280667732298,0.215073093966898,"Down"
"RTL8A",-0.690512593983078,6.33827214951147,0.0128594858855916,0.21574506618603,"Down"
"SLC39A14",-0.816558788862577,6.41587096105728,0.0129180457960021,0.216453492778796,"Down"
"AL049839.2",1.64834736522865,5.91912680037143,0.0129273867047178,0.216453492778796,"Up"
"FHL2",1.05595901257883,5.21297503901308,0.0129547940782489,0.216697205310868,"Up"
"PEG3",-0.673016045309275,9.09574715499362,0.0130052853017723,0.217188911876277,"Down"
"MYL6",-0.743434575535744,10.0291030092209,0.013009952019159,0.217188911876277,"Down"
"UQCRQ",-0.635656281123867,7.17741713628406,0.0130271428052245,0.217260786190791,"Down"
"ARPC3",-0.624395346254024,8.37214142730004,0.013076601751265,0.217721080931412,"Down"
"DUSP3",-0.65761292362016,6.43798082105187,0.0130805678775589,0.217721080931412,"Down"
"JCAD",1.24778880402117,4.80453541612894,0.0131375821228009,0.218454410426574,"Up"
"TGFBR3L",2.00024003893664,7.41378427584286,0.0131524642354615,0.218486403422775,"Up"
"PSENEN",-0.619590231486787,6.16373919582762,0.013190974369579,0.218910451619558,"Down"
"LGI1",1.47303377032805,4.57673953103841,0.0132544211894544,0.219747095059381,"Up"
"PSMB5",-0.616535279845002,7.42547816309801,0.0132950925712582,0.220204868216095,"Down"
"FMC1",-0.670822338620328,5.93819603199824,0.0133630658339866,0.220828616581641,"Down"
"TIMM8B",-0.85514632393588,6.27975626035125,0.0133700152164004,0.220828616581641,"Down"
"TMBIM4",-0.621349444280737,6.84270410544716,0.0133720430300608,0.220828616581641,"Down"
"MRPL27",-0.685977565125802,6.2555520071588,0.0134157491424768,0.22133360693865,"Down"
"TXNL4A",-0.674823943091256,6.11135154236469,0.0134314270044183,0.221375650754151,"Down"
"SLC6A17",-0.710951110432371,6.45108082434358,0.0134499199845978,0.22146396568389,"Down"
"LRP3",-0.849211461081492,5.50383548122968,0.0134833593851819,0.221797973262003,"Down"
"ASPHD1",-0.805023365835571,5.59137757823389,0.013533957482467,0.222413311025221,"Down"
"RIMBP2",-0.770119539354134,6.05085145032088,0.0135591678294961,0.222610641453879,"Down"
"MT-CYB",-1.19825435063176,12.7552685376205,0.0135900068857283,0.222863615387838,"Down"
"COPG1",-0.53438656637401,8.18863543760064,0.0136010118162674,0.222863615387838,"Down"
"GADD45GIP1",-0.57482210521506,6.13680534252583,0.013651639238292,0.223305470810505,"Down"
"ARMCX2",-0.634929121014546,7.51121387690922,0.0136675013422216,0.223305470810505,"Down"
"OGA",0.734026712010025,6.63154306310968,0.0136804810850937,0.223305470810505,"Up"
"AMFR",0.669889307446367,6.14786279726824,0.0136809531669089,0.223305470810505,"Up"
"TCEAL3",-0.550271770592431,7.57377908159823,0.013710155361827,0.223441315009096,"Down"
"GPC4",2.16836837078397,6.06673919738421,0.0137157796710999,0.223441315009096,"Up"
"SMCO4",-0.762258649743312,5.63976810498295,0.0137906985374866,0.224444949846102,"Down"
"TTC28",1.2680841423545,4.59444152257188,0.0138417856315501,0.225059158663034,"Up"
"ELL2",-0.711231298612167,7.32208646898913,0.0138685266538367,0.225208695468361,"Down"
"TM4SF1",0.863667683392196,5.45158775530418,0.0138776961385224,0.225208695468361,"Up"
"UBE2Q2",-0.744163107840916,6.41536616240325,0.0139518416700249,0.226088995100697,"Down"
"ERGIC3",-0.624572704926206,7.45246030817429,0.0139587969274828,0.226088995100697,"Down"
"SEM1",-0.641884367249364,6.37312946020057,0.0139721684891125,0.226088995100697,"Down"
"RPL29",-0.717138521827457,9.21697416354097,0.0140407028207745,0.226980144066232,"Down"
"CLSTN2",-1.5562548147542,5.08514988248093,0.0140618044618194,0.227103529722928,"Down"
"MEF2C",-0.972578419055565,6.20875134155145,0.0141425310583476,0.227757459070617,"Down"
"GSTP1",-0.669815761435321,8.53282658846916,0.014193132508815,0.227757459070617,"Down"
"FST",2.57584300975994,4.07994358467758,0.0142238659866769,0.227757459070617,"Up"
"AOX1",2.46224368950187,4.06218924526112,0.0142238659866769,0.227757459070617,"Up"
"FGF7",2.27727142180692,4.09496647602678,0.0142238659866769,0.227757459070617,"Up"
"ALDH1L1",2.20346813924086,4.07793772738163,0.0142238659866769,0.227757459070617,"Up"
"LIX1",2.13470169443778,4.0680941965753,0.0142238659866769,0.227757459070617,"Up"
"ITGB6",2.1238352386397,4.083202490083,0.0142238659866769,0.227757459070617,"Up"
"ADAMTS4",2.01641173034702,4.07564716840286,0.0142238659866769,0.227757459070617,"Up"
"SV2C",-2.60106982618819,4.69958013305635,0.0142602228271262,0.227973406322774,"Down"
"H1-2",1.03554419792848,6.61570803640091,0.0142643937886559,0.227973406322774,"Up"
"DRAP1",-0.591857379412864,6.92592721172334,0.0143476471128389,0.22908681625907,"Down"
"H4C11",-1.00079197008172,6.75982088357197,0.0144695599976915,0.230814807115494,"Down"
"ARHGDIA",-0.753130114915185,7.71356687452741,0.0144904126872442,0.230928968165996,"Down"
"RIMKLB",0.832173454142945,5.18637287474882,0.0145162920794569,0.230981943780071,"Up"
"GGH",-1.67250762575091,4.82249214345828,0.0145211351881191,0.230981943780071,"Down"
"MRPL23",-0.88631007625397,5.35664940937161,0.0145820078548534,0.231731606447392,"Down"
"CYP46A1",-1.06925944140984,5.13139302797063,0.0146383778549391,0.232408370067917,"Down"
"TOMM40",-0.626695508100783,5.82664713401706,0.0146556687623392,0.232463999060961,"Down"
"ATP5PD",-0.646098001537742,8.33717791644062,0.0146871301936223,0.232744081010024,"Down"
"DPH1",-0.846922690634688,6.29420536408282,0.0147053572837314,0.232814111888258,"Down"
"NOP58",0.708106589610309,6.24620317442498,0.0147567968321671,0.233232857681272,"Up"
"HABP4",-0.662759815524043,5.91830115120637,0.0147733047864064,0.233232857681272,"Down"
"NBDY",-0.591410362346181,5.91601869865629,0.0147733047864064,0.233232857681272,"Down"
"PKM",0.53192593915516,8.32035656373808,0.0148360185751277,0.23400384396186,"Up"
"JUN",0.881203270038926,5.71818642388682,0.0149556593789089,0.235670441857741,"Up"
"SPSB4",-1.28240839088663,4.96834961378566,0.0149912332112565,0.236010441806719,"Down"
"ANKRD33B",-2.59095590561032,4.6008623401329,0.0150163994304065,0.236186110817242,"Down"
"CLDN12",-0.60604936032601,6.98796735149532,0.0150702436449202,0.23651743059367,"Down"
"ABCA2",0.783550093873933,5.89428530396093,0.0150841572642343,0.23651743059367,"Up"
"TVP23B",-0.597214188495589,7.25294162436737,0.015107212957239,0.23651743059367,"Down"
"AC104389.6",-3.03970907024139,4.49867983596821,0.0151073001653653,0.23651743059367,"Down"
"NHP2",-0.627761920891239,6.7659467984526,0.0151076017288051,0.23651743059367,"Down"
"TPCN1",-0.75671105518238,6.11183620915735,0.015174367891264,0.237173301294438,"Down"
"H4C15",-0.803530435530396,6.06883475175647,0.0151776283789039,0.237173301294438,"Down"
"SKAP1",-0.898097041720397,5.41624929162646,0.015198514853291,0.237230015676558,"Down"
"AC008481.3",-1.18751271338636,5.05087107984432,0.0152093972449059,0.237230015676558,"Down"
"MRPS24",-0.668953386646071,6.29546063470991,0.0152539523802497,0.237705074938438,"Down"
"COMMD8",-0.957473307221217,6.0120301920134,0.0152755727548473,0.237822190415032,"Down"
"TAFA2",-1.60119331845703,4.9667657425673,0.0153351044875836,0.238528779303641,"Down"
"SELENOS",-0.618571188595557,6.71889973491852,0.0153684536756772,0.238827186567368,"Down"
"AL591806.2",0.821902897442361,5.73994842840129,0.015437047832739,0.239586750579082,"Up"
"PLEKHG1",2.0338391828935,4.1211146409726,0.0154457504228375,0.239586750579082,"Up"
"C11orf71",-0.657459435157565,5.9090840226984,0.0154830863460158,0.23994514602957,"Down"
"KIRREL2",-2.50262761827701,4.35166136541268,0.0155030190376441,0.240033428828023,"Down"
"SLC12A2",0.74404879699516,5.71054678592126,0.0155971709875807,0.241269633047338,"Up"
"AL049844.1",-0.859571665731992,5.45017904633296,0.0156418421509142,0.24173886389236,"Down"
"RAD23A",-0.570395403827797,6.76188875001437,0.0156608066979245,0.241810312942953,"Down"
"SRA1",-0.686293518928378,6.04334172154684,0.0156874068802489,0.241999421233189,"Down"
"SEMA3C",1.42359931999664,4.73292932157082,0.0157555685168824,0.242634367875504,"Up"
"PGRMC2",-0.530495135459551,7.14685130690194,0.0157573472999037,0.242634367875504,"Down"
"NDRG2",1.0917006579041,5.69785289950864,0.0157904416456535,0.242922113674601,"Up"
"VAMP8",0.951388706413084,5.26686889194111,0.0159313692709765,0.244758455937074,"Up"
"ATP6V1B1",-2.78090768201317,4.62058277648855,0.0159502053766078,0.244758455937074,"Down"
"RAB28",-0.708180765054911,5.85273269270618,0.0159533564483035,0.244758455937074,"Down"
"BHLHE40",0.803352932418875,6.02253103634599,0.0159787083259134,0.244924546439296,"Up"
"SNRPG",-0.88657952790269,7.30284687387289,0.0160328278692372,0.245292100267586,"Down"
"FKBP14",-0.824995626820304,5.49515690014127,0.0160332075681488,0.245292100267586,"Down"
"VCL",0.680529335330983,5.75015557350872,0.0160463309765226,0.245292100267586,"Up"
"PALMD",1.34207245394929,4.56057619683626,0.0160977974194151,0.245855944102136,"Up"
"MYO16",1.80055178335278,4.03824065843111,0.016262584025397,0.248147899775763,"Up"
"TXNDC15",-0.620676065271782,7.19504501071599,0.0163063781452931,0.248591177131814,"Down"
"RPS27A",-0.829858979915619,9.95135075417999,0.016367975454617,0.24901971180881,"Down"
"ITGA6",1.54133945116904,4.31694139342852,0.0164083328283962,0.24901971180881,"Up"
"FGD6",1.53940079950677,4.34074289332951,0.0164083328283962,0.24901971180881,"Up"
"GFRA1",1.53221541623946,4.33691841290845,0.0164083328283962,0.24901971180881,"Up"
"KLF4",1.49745708080446,4.35218635154523,0.0164083328283962,0.24901971180881,"Up"
"KDELR2",-0.501778480053487,7.99884779681201,0.0164801336181471,0.249884472064369,"Down"
"GALNT3",1.08656548905008,4.92079276886816,0.0165268094022239,0.250367056002604,"Up"
"PRELID3B",-0.983091989568115,7.77698849993361,0.0166181327389761,0.251377324584621,"Down"
"ARMCX1",-0.665511038610341,6.4563990741873,0.0166233151599462,0.251377324584621,"Down"
"PIGP",-0.779101448191894,6.08254709686644,0.0166428893541563,0.251443517704655,"Down"
"KCTD9",-0.681688148798028,6.05581513930374,0.0166715730226005,0.251443517704655,"Down"
"CDC26",-0.758471209481101,5.58573029794042,0.016672430626523,0.251443517704655,"Down"
"ITM2C",-0.628809924189334,9.11924515653484,0.0167486288505212,0.252366962509953,"Down"
"H2AC6",-0.639239254269269,7.66081931990642,0.0167969950678802,0.252869762356722,"Down"
"AQP3",-1.8557375201622,4.59110180247933,0.0168271249009186,0.253097371056546,"Down"
"ZIM2",-0.604062174630834,7.44504774441128,0.0168849473201512,0.253712202078833,"Down"
"RRAD",2.04174045916015,4.13434562139767,0.0169127752087983,0.253712202078833,"Up"
"EEF1AKMT4-ECE2",1.15792051096779,4.895571666737,0.0169131436532002,0.253712202078833,"Up"
"COG6",-0.671800217831006,7.03735713244052,0.0169818635854356,0.253936615597965,"Down"
"FAM24B",-1.58512877412713,5.08883182174887,0.0170023664137949,0.253936615597965,"Down"
"MZT1",-0.783955703677871,5.73186548025974,0.0170214501299907,0.253936615597965,"Down"
"CNTN2",-0.973517335057369,5.41121909603154,0.0170271565113582,0.253936615597965,"Down"
"MYH10",0.621036357721201,6.12320711143797,0.0170395331741063,0.253936615597965,"Up"
"FRRS1L",-0.723880119770186,6.52264765778727,0.0170482764745112,0.253936615597965,"Down"
"PPIB",-0.552585670957835,8.2223020129389,0.0170681532736651,0.253936615597965,"Down"
"EPS8",1.14907003677628,4.90035398177272,0.017091223928351,0.253936615597965,"Up"
"PLXNC1",1.09567593768267,4.92449208857122,0.017091223928351,0.253936615597965,"Up"
"STRIP2",1.033318061787,4.89600610133218,0.017091223928351,0.253936615597965,"Up"
"FSTL1",0.942713221586562,5.72092130157358,0.017093770162131,0.253936615597965,"Up"
"RPS3",-0.734236924926903,9.50307763079989,0.0171782989714178,0.254767809219308,"Down"
"RNF113A",-0.917723654402366,5.2848551662749,0.0171799418232817,0.254767809219308,"Down"
"PLS3",0.92104035018537,5.04987988679635,0.017210534631664,0.254997209511851,"Up"
"ARID5B",-0.826675927039471,6.97144566378252,0.0172480230287719,0.255328284713014,"Down"
"BTN3A3",-0.785147202099959,6.2880939283129,0.0172938977799614,0.255782816199938,"Down"
